3685,"cnn oh, but we can do the most basic things. there's a reason it wasn't done, and it's not due to incompetence, though there's been plenty of that. do you honestly think the government didn't know that n95 masks are effective when this whole thing began? think."
3686,cnn msnbc what happened to spotify? did joe rogan tank an entire platform?
3687,"so cnn+ is shutting down april 30th 2022, weeks after its launch."
3688,cnn give it up. get real. they don’t work and only neurotic freaks like wearing them.
3689,well that didn’t take long. i’m surprised cnn even launched considering the network was drowning in low 
3690,cnn the virtue signaling is strong with this one. just can't let go.
3691,cnn trash company that’s why
3692,"potus cnn so some remaining ukrainian soldiers are holed up in a steel factory in lost city of mariupol , ignoring russia two chances to surrender and save civilians. sounds like they are using them as human shields? if they surrender,red cross can come in! hello?"
3693,cnn junior was really happy 1/6.
3694,cnn oh hell no!
3695,who told cnn that chris wallace and would carry cnn+. the others might actually be worse face with tears of joy. .…
3696,cnn shocker
3697,foxnews cnn - the full interview can be seen here:
3698,"cnn taste of too much power has made fauci insane, apparently."
3699,i hope cnn+ gets ahold of you for this horrific event!
3700,here is protecting the sexual deviants at cnn blatantly lying about the florida bill when they know it 
3701,cnn sweet. now all those electrons can be used for something worthwhile.
3702,cnn 10% to the big guy
3703,cnn cnn is a dumpster fire of liberal trash fake news
3704,cnn then you’re a complete moron too
3705,"cnn i'm the public, and now i'm confused by why they think delaying vaccinations will somehow save lives?or "
3706,another scandal. partygate. you are political. and should not be. withholding fines or no fines is 
3707,"cnn this is infuriating. what’s the confusion? we need our kids vaccinated now. if moderna is ready to submit,…"
3708,cnn maybe the first—open to question—and certainly not the second.
3709,"cnn it's so great that cnn+ is already gone. let's hope the ""news"" network anchors are right behind it."
3710,why is cnn interviewing azov militants instead of the armed forces of ukraine?
3711,cnn crap news network everyone knows this is hidin bidens fault for leaving them without american troops for protection
3712,seems to be picking up throwing hands around from oh let's not forget the lying also but she could be getting practice for her gig cnn
3713,tigray is under complete blockage dear ic help us to #endtigraysige potus …
3714,cnn out-of-body experience but make it news.
3715,cnn why exchange/trade goods for printing press money with no value attached to it
3716,"potus msnbc cnn so some remaining ukrainian soldiers are holed up in a steel factory in lost city of mariupol , ignoring russia two chances to surrender and save civilians. sounds like they are using them as human shields? if they surrender,red cross can come in! hello?"
3717,cnn foxnews msnbc i’m amazed at how fast atlanta police dept catch suspects since police chief #rodneybryant took over. apd detectives bureau must rank near top in solving cases. (the almost 20 yrs i lived in nola policing got worse & criminals went uncaught or free.)
3718,cnn shame on them? so you’re so intolerant of anyone you disagrees with that you feel righteous and so arrogant to think conservatives shouldn’t be allowed to be on a stupid show? good grief you’re a horror person
3719,"cnn so some remaining ukrainian soldiers are holed up in a steel factory in lost city of mariupol , ignoring russia two chances to surrender and save civilians. sounds like they are using them as human shields? if they surrender,red cross can come in! hello?"
3720,cnn in florida thanks to desantis
3721,cnn i think it's funny that you don't care anything about puerto ricans and you call yourself onerolling on the floor laughing
3722,cnn well true lol
3723,cnn msnbc are you sad your misinformation doesn't work?
3724,cnn dude it's sarcasm
3725,"cnn yes. it’s my subjective truth. that’s how this works now, right?"
3726,cnn it's been 2 years but it's a crisis if we repeal the mandates a few weeks early?
3727,cnn loving you dunking on cnn and brian stelter.
3728,"cnn foxnews so some remaining ukrainian soldiers are holed up in a steel factory in lost city of mariupol , ignoring russia two chances to surrender and save civilians. sounds like they are using them as human shields? if they surrender,red cross can come in! hello?"
3729,coming up this hour (6:00 pm edt) i’ll join as we discuss the status of #mariupol with on cnn. part of our continuing coverage of the #ukrainerussiawar. please join us!
3730,msnbc cnn this story needs to be on repeat. #florida is now ground zero for the fight against authoritarianism in 
3731,cnn it's spelled enemy of the people. or perpetrator of crimes against humanity.
3732,cnn if it wasn't a failure they wouldn't have shut it down
3733,cnn that’s extremely disturbing flushed face
3734,cnn damn that's crucial af. sorry cnn
3735,"""in a news release, the department stated 54 out of 132 of the textbook submissions would not be added to the state's adopted "
3736,cnn very cool johan! congratulations :)
3737,cnn that’s fake news.
3738,cnn thanks cnn for the best birthday gift! rolling on the floor laughing
3739,they did not deserve to lose their jobs but the should not be surprised! if your stupid enough to go work for cnn maybe you do deserve to lose your job #chriswallace what ratings did he see to make him say “cnn+ will be a big hit”? moron!
3740,"cnn fuck that guy, hes on the take while florida suffers epic corporate hazardous waster failures"
3741,"cnn as a #moderate this is the difference i see in the left & right in 2022.the right is certain that their values are correct for them.the left is certain that their values are correct for everyone.the left is focused on dei, unless it’s diversity, equity & inclusion of thought."
3742,"cnn i don't know what's worse, him believing that he's above the law, or you reporting it with a straight face."
3743,"used to be like that in the us, until cnn and fox entered the picture. nytimes quickly followed their trash bin ways."
3744,cnn fuck you fauciunamused face
3745,"cnn oh sure,face with rolling eyes"
3746,cnn nope.still lying day after day leana .osterholm is a paid off liar himself
3747,"party poppercongrats to all new #russia #sanctions recipients. among them: & husband, , , …"
3748,cnn she’d rather use his statement to bolster her anti mandate stance.
3749,"cnn science, by dr. wen:"
3750,"imagine celebrating the slaughter of innocent children, women, & men, & the destruction of a city. unfathomably evil. nytimes washingtonpost cnn msnbc"
3751,"cnn ther is nothing uninteligent in what novak sad. if you can see the lack of inteligence there, then you have a huge problem."
3752,cnn after already sending hundred of $ millions $ in aid to ukraine biden is now needing a coordinator ? sloppy joe needs to go.
3753,"cnn disingenuous misrepresentation of issue in order to deceive by fauci with nodding approval of leaders in deception, cnn. court did not decide merits, rather ruled that cdc does not have authority to dictate to americans. representative democracy = hearings + data driven evidence."
3754,cnn you sound like my mom now rolling on the floor laughing
3755,i can’t stand but that’s kinda corny funny lol. better luck next time cnn 🫶crossed fingers
3756,cnn because nobody who watches cnn does it unironically.
3757,cnn msnbc washingtonpost potus lol free tupac god motherrolling on the floor laughing
3758,cnn i really just don’t get this. this isn’t their job. they’re not responsible for “public confusion.”what the fuck is going on here
3759,i know it has been a truly brutal day cnn but you once again misspelled “lied like a lying traitorous liar because that’s what he is.” not too late to be more accurate.
3760,"cnn giuliani belongs in jail, not on a tv show."
3761,"cnn public capital or human life? how can human life, long covid, heart disease ever quantified as “very little return”? i civilly request you stop talking like a fucking clown clown face"
3762,cnn actually i saw it on #cnn about it will be launched. i haven't tried now i see this notice . get real! maybe budget thing ?
3763,cnn you are too kind and a better person than i
3764,cnn i don’t though. what part of “we don’t care” do you covid freaks not understand?
3765,cnn msnbc catch shortly on msnbc!
3766,this white house is collapsing and media doesn’t report on any of it. cnn
3767,"cnn just a hunch, new owners were not going to continue to gamble on the old owners project."
3768,cnn msnbc newsmax. oan and fox admitted they lied. and and
3769,"cnn warner/discovery is going to have to fire , , , et al, before they rebrand the 24 hour news channel and roll it into their discovery streaming service. the cnn name and brand is at least as toxic as fox news and neither can be cleansed."
3770,cnn i hope you don't have to watch a family member die from this. it isn't pretty. red heart
3771,were you and other fake journalist this upset when the pipeline workers lost their jobs? (i bet not!) cnn is fake news period!
3772,cnn exactly
3773,cnn they don’t work. give it up.
3774,step up msm. cnn washingtonpost nytimes msm step up expose truth of crt
3775,"cnn no, it’s not magical but *generally* the immune system of a child under 5 is different than that of one over 5 yet under 12 year old."
3776,nobody wants to hear from cnn or pile of poo
3777,cnn imagine forcibly masking everyone in n95s. the midterms would be a slaughter. it would be historic!
3778,cnn you cannot beat experience clapping handsflag: Ukraine
3779,cnn he’s a moron- what a snowflake
3780,cnn yes. masks don't work.
3781,what? people aren’t willing to pay cnn to tell them what fox news said?that’s weird.
3782,cnn least shocking headline of all time
3783,"no, cnn and msnbc will not be allowed. lol"
3784,"cnn the building was going to have temporary employees, under a year of employment. when it was done ~50 people would have ft jobs. 35 from the us. so, not a solution for garnering substancial american jobs or bolstering local economies."
3785,cnn it is sad that fauci thinks the cdc should have dictatorship powers.
3786,"cnn ""heh, this guy doesn't know 300 people followed me (in the span of a decade)""this uh, isn't the own you think it is champ."
3787,cnn have you read it ?
3788,"cnn i have said my piece. you don't have to like it or agree with it. it's time to move on and live in a world where we can go places and enjoy ourselves without jumping thru hoop after hoop to do so. point blank period, end of story. i'm done examining it."
3789,"from cnn “watch how #noodles, rice and #burgers are prepared and delivered by robots at the beijing olympics village.” #"
3790,cnn when did i say that you are projecting.
3791,cnn cnn is doomed
3792,cnn sure!
3793,"cnn curious about your thoughts on why politicians aren’t held to account for slander, defamation, misinformation, and other such offenses, undertaken in the name of practicing “politics”?"
3794,cnn everyone praised us for bombing and killing serbs. russia is doing same thing us did in 1999.(2/2)
3795,"you can’t even give cnn away, why would those idiots think anyone would buy that bs?! face with tears of joy"
3796,cnn the cdc should address the sick people not the healthy ones. putting on a mask or isolating healthy people is battery and false imprisonment.
3797,cnn what about the homeless ? war just makes wealthy people wealthier !
3798,cnn this never happened.also covid particles are 100x smaller than most masks people wear making them utterly useless.
3799,#potus: us intelligence says #mariupol has not fallen to the russians. #abcnews get your facts right #ukrainian #ukraina cnn
3800,cnn made it through agent orange only to be taken down by a bat virus. so very sorry for your loss.
3801,"cnn the only people shocked at this news (or is this fake news again?) are cnn viewers. face with rolling eyesthe internet is celebrating the death of cnn+, and hopefully, cnn, soon. partying facebottle with popping corkparty popper"
3802,well this just about says it all. i’m glad is done for. cnn even an ounce of integrity can go a long way. i hope this lesson serves you all well. we the people are tired of being lied too and manipulated. be better.
3803,leave it to cnn to leave the best way to support ukraine out of the headline. don't drive.
3804,cnn fuck him!
3805,"cnn what does that have to do with banning athletes from playing tennis in the open era?btw have you seen pictures from irak, or syria, or lybia. and the list goes on. did you ask for us and other nato countires atheletes to be banned from comepting? i doubt it."
3806,cnn the cdc has no right to tell us what to do. fuck fauci. i hope he burns for eternity in hell. a insufferable twit.
3807,cnn and you go right along with him. girl bye.
3808,"cnn we saw the writing on the wall, didn't we"
3809,do you really want to feature the likes of cnn’s garbage-peddler considering their recent epic failure?#gowokegobroke is a real thing. people are walking away from woke companies at a strongly increasing rate these days.
3810,cnn how dumb is advocating for masks? they don’t work. period. it’s not that hard.
3811,cnn why would that even matter? also why would they sue him?
3812,cnn because the president's nominee for army logistics can't even get out of committee because shithead josh hawley thinks making biden look bad is more important than all the damage he's doing to the country for his own political points. maybe do your jobs and report on it?
3813,"for me, supporting the #oromoliberationarmy #ola is supporting security, peace & democracy in #ethiopia, and rejecting state "
3814,cnn interesting that you seem to consider yourself so enlightened but are so quick with the “people like you” stuff. don’t look now but i think that’s how bigotry starts
3815,"potus shouldn’t you ukrainian fast track plan be, come on in at our southern border? cnn foxnews"
3816,"cnn, i hope you all fired the person who came up with the cnn+ idea"
3817,cnn are you allowed to testify if you’re high on cocaine? just asking for someone i know. smirking face
3818,cnn wtf was going to change over the past 2 weeks?
3819,"cnn under the bush administration, momar ghadafhi/ lybia, gave up his nuclear weapons in a deal with bush. hillary clinton under the obama administration had ghadafhi murdered then laughed about it on national television cnn"
3820,cnn if a tree falls in the forest.
3821,cnn significant!?!? the. will shut down 1 month after it launched ?! what the hell happened !hot face
3822,how did you get to know any? you weren’t on long enough. what a shit show cnn is
3823,cnn those judges that walked off are morons
3824,cnn royce 5’9 answers question about eminem’s new album.
3825,cnn “figure out the details later” is not a plan. figure out how you’re going to force everyone to wear a clean fresh well-fitted n95 every day and only then call for a policy of mandating them.
3826,"cnn those people contribute to the economy, this aid to ukraine drains it. remove your prejudice and recalculate your response."
3827,cnn this is what happens when you employ gobsh1tes
3828,"cnn and from what i remember, healthcare studies have failed to demonstrate lower rv infection rates in those who wore n95s (vs. surgical masks). the theory was that people take them off in the break room, but more likely they're just worn loosely for comfort-related reasons."
3829,cnn what does public confusion mean? let me give my kids the shot ffs.
3830,cnn foxnews msnbc oh by the way.what evidence does fauci and his new world order health alliance have that omicron is causing deaths in america?
3831,cnn *significant. if only you had spell check the channel might have worked
3832,"cnn printing more money, for more wars, what it comes down too. probably one of putin's goals to devalue dollar, looses reserve status, as will be too inflated for countries to except."
3833,cnn earl aint too bright.
3834,cnn where was this two years ago ? we always knew this !
3835,here is protecting the sexual deviants at cnn blatantly lying about the florida bill when they know it has nothing to do with being against anyone who is gay. it is against the sexual deviants teaching and grooming children who prey on the innocence of a child.
3836,just now: amazing.see china censor cnn in real time as reports on tennis star peng shuai.…
3837,cnn he's going to sing like tweety bird
3838,"honestly, sorry if you lost your job. but cnn garners no sympathy from me. can't go bankrupt fast enough."
3839,"cnn this chart suggests that even cloth or surgical masks have a benefit, is that no longer true?…"
3840,you can put lipstick on a turd but it's still crap. cnn sucks.report: warner bros. discovery to cancel cnn+ just 23 days after launch announcement via
3841,"nothing on the news , no protest , nothing . where’s …"
3842,cnn one would hope.
3843,cnn so he’s saying the cdc doesn’t have to abide by our laws and constitution. shocking. this man needs to be removed from his role asap.
3844,cnn i carry a rock in my pocket. since carrying it i haven't died of covid. clearly the rock 
3845,"cnn whatever, your mentality and the way you think is very similar to american. learn something about novak and then we can talk. and i have question, what conspiracy theories have novak spread? he isnt allowed to have his own oppinion on things? (1/2)"
3846,cnn lmao poverty
3847,cnn for starters: forced n95s will be slightly less popular then putin in america.
3848,really don't want americans to know how many latino kids were shot to death by copskilling of 13year-old adam toledo has brought into sharp relief the desperate;white us latino police killings have become normal cnn msnbc
3849,"free advice for cnn: tell the truth. report news, all of it. cnn+ failure is because cnn has zero credibility. yes, "
3850,"cnn today as omicron & bas rip through demasked usa & schools, biden's crack fda behavioral team wanna sacrifice kids:physical health to acute covid,futures to #longcovid,& mental health to knowing they killed granny when they brought covid home.all for libertarian nudge dogma?"
3851,"cnn how about mandating masks, excluding cloth? surgical, kn95, kf94, n95. wear the best mask "
3852,cnn why does fauci not have his mask on all the times he is near another?
3853,cnn it's not like the cia instigated this shit.
3854,"cnn in other words, fauci thinks he's the high priest of science, able to rule by personal edict, responsible to nobody else, rather than a public official subject to the us constitution. people accusing him of that would've been shunned/banned quite recently."
3855,"cnn i had absolutely no idea what cnn+ was, none, still don’t."
3856,funny cnn just had a piece on how popular he is because he never tolerated mask mandates ( just cnn practicing their ball polishing technique).
3857,cnn they did hold on to the whole russian collusion hoax for several years.
3858,"cnn if they were talented, they'd still have a job"
3859,"cnn is a garbage network that’s driven by fear-mongering. they’ve said it themselves- fear sells. so why would anyone pay for fake, fear-mongering news? this was destined to fail from the beginning."
3860,cnn you're a joke. i seriously can't wait for nuremburg 2.0
3861,"cnn no teacher should be talking about sexuality to a child, that’s the role of the parent to do."
3862,cnn the are only fans channels that show nothing but feet that get higher viewership
3863,cnn potus those were available at pharmacies and grocery stores for your 
3864,cnn low iq dem looking for govt handouts.
3865,cnn surely we could try. providing n95 masks for people?
3866,cnn where did this air ? i don't recall seeing it ?
3867,"cnn i think i should also say, all the rest of our family is vaccinated. i would love for this one to be fully vaccinated, just have questions and i am frustrated with the run around with the 0-5 vaccine rollout"
3868,"cnn are you suggesting he is not popular? i have lived through many, and have never seen a more efficient and effective president. where does biden fall on that scale ?"
3869,cnn so you’re in favor of requiring n95s for everyone. good to know.
3870,if meet kevin took over as anchor for cnn+ renamed it meet cnn it would have florished cnn k ron green heart
3871,cnn washingtonpost fascinating.
3872,cnn is this real? is this fucking nutcase really arguing that a federal agency operates outside the confines of the law? face with tears of joy
3873,"cnn heads should probably roll after this, but they won't. workers will get stiffed, and a few execs will walk away with millions."
3874,cnn fauci is part of the problem.he needs to go
3875,"sucks to work for a garbage #propaganda outfit. toodle loo, cnn+ and #chrissywallace"
3876,cnn potus who got tests?
3877,"cnn pfizer has nothing to share yet. studies of 3 doses are ongoing, results won’t be available until june. moderna trial is completed."
3878,cnn really?so the fake russian dossier excrement that cnn peddled for years wasn’t fake news?thanks for proving what an indoctrinated clown face you really are.
3879,who did the research saying cnn+ was a viable idea?
3880,cnn exacto victory hand: light skin tone #mierdapalafupu
3881,cnn how do you assure they are n95s? how do you enforce proper fitting?
3882,cnn people like you attach it to everything and don’t know the meaning of it.man shrugging: dark skin toneperson facepalming: medium-dark skin tone
3883,i guess there's 'significant' and there's cnn's kind of 'significant'.
3884,cnn he should be in jail for lying to congress but we all know he gets a free pass.he should also be in jail for funding gain of research. see above.he should be under a jail for torturing puppies to death by letting sand flies eat them alive but first slitting their vocal cords.
3885,cnn he's copy and pasting this all over. i'm gonna guess made up.
3886,cnn i enjoy kasie hunt.
3887,cnn thanks for the reminder. i’ll be watching cnn tonight.
3888,"cnn and jussie smollett, russian collusion, hands up don’t shoot, so many more……and chris cuomo shilling for his murderous "
3889,"cnn a fiery, but mostly successful launch."
3890,"cnn so if the cdc says padlocking people in their homes is warranted in the name of pubic health, then no one should intervene. no limits on the infringement of rights as long as the “experts” say it’s in the name of “public health”."
3891,"cnn n95s only work if they are worn properly with an effective seal, which takes "
3892,cnn this isn't a technocracy and fauci isn't our king.
3893,cnn very little return = no return what so ever.
3894,"cnn or until he he behind bars for his role in starting the pandemic and lying about it, whichever comes first."
3895,"dear cnn & msnbc,if you gave j6 as much coverage as you give to inflation & gas prices -- the gop would never "
3896,cnn msnbc this needs investigating & reporting
3897,"cnn and if dems would just back off gun legislation, we can have healthcare, better wages, equality and affordable housing. but gun legislation is more important. what is more important to you?"
3898,cnn most likely
3899,cnn you sound like a real prize.
3900,"cnn , as you know , polling is very subjective based on the parameters of the polling sample, sample size and questions asked in the poll. if you and cnn would like, i can design a poll showing the joe biden is very popular in pennsylvania. just let me know. smiling face with hearts"
3901,cnn msnbc i just read that they cut the wifi so that no reporters could send their feeds.
3902,"cnn this is what happens when we give non flag: United Statess opportunity in the us. he knows what he's doing & red hearts every minute of it. they come here & expect us 2 give them everything, if we don't we're racist & we don't want that, so we give it 2 them, then they disrespect us & kitchen knife us in the back"
3903,nobody want to see his maga apologetic ass clapping hands: medium-dark skin tone cnn
3904,i am starting to understand the hatred that balkaners have for cnn. who the hell is evil enough to agitate for civil war in their own country?
3905,cnn ratio*
3906,the human trafficking by airplane is still continuing thanks to & his staff of scumbags. 5 planes of illegalls landed in upstate new york in the last 6 days. y isn’t this on cnn ? i know it’s not on cnn+. ha ha
3907,"cnn biden provides more war zero peace.using ukraine and the innocent lives of their citizens to war with russia.americans have never been able to 'steal,' russia, and they won't succeed this time either. they bomb and invade lesser countries, steal their wealth and leave the dead"
3908,"cnn so. you actually do know what the right thing to do is, you’re just intentionally misinforming because people getting sick is very good for your bank accounts."
3909,"cnn please tell me your not that stupid. florida is providing a safe haven for predators and pedophiles. the disney thing is your assumption. i don't expect you to think for yourself, you're just a #trumppuppet. fall in line and enjoy your tax hike."
3910,"cnn eric, just wondering if you've come across any interesting research on rethinking media incentives?"
3911,cnn msnbc eh. the last time they covered democrats having a tantrum we ended up with weeks of covid stories from a private plane loaded with politicians and beer.
3912,cnn is reaping what it sowed.#cnnplus
3913,"sorry, ellie. i never saw a single journalist at cnn .that station was a dnc political megaphone disseminating party lies. journalists do something different."
3914,the result of being woke cnn
3915,cnn you mean a military aid book cooker
3916,cnn the two clowns that wrote this headline face with tears of joy
3917,"cnn msnbc foxnews sickening! no regard for human life whatsoever. what good will it do to arrest him, if they just let him go? he'll be out on the streets same day."
3918,cnn so how are we protecting kids under 5 other than just keeping them away from people completely?…
3919,cnn he was your friend yet you’re on here gloating about his death?what a scumbag you are.
3920,"cnn how did anyone at cnn think cnn+ would work? we are inundated with streaming apps all requiring subscriptions. i watch cnn for news, world events, and documentaries all the time. i prefer ads. i am not paying to stream cnn+!"
3921,cnn no thanks
3922,"cnn give it up already. n95 was already mandated in european countries, such as germany, producing no better results. science, guys! clown face"
3923,cnn rolling on the floor laughingcnn+ streaming service to shut down after just one month #foxnews
3924,cnn your mom must be so ashamed
3925,cnn care to answer the question like an adult?
3926,lol stfu pedo cnn did nothing but spread lies and propaganda to further the child molesting demokkkrats agenda smh pathetic
3927,cnn under oath?
3928,cnn absolutely true.
3929,it appears more information on future with cnn is starting to come out. (tweeter's little policing rat) also can't be feeling very comfortable today.
3930,cnn hopefully your entire company shuts down next
3931,cnn you and anyone on this thread with a ukraine flag as their picture. but that was about it
3932,cnn: the florida department of health now says a vital kind of medical care known as gender-affirming care should not be an option 
3933,more people watch the fireplace channel than cnn #truestory
3934,cnn yeahhhh i'm sure he's gonna be really struggling for cash
3935,"cnn so, you don't know. you only parrot what joy and whoopie tell you to say. share your list. you can't. if you do, you'll sound like the petulant child you are."
3936,"cnn msnbc maybe they could combine this issues and have ""tanned testicle groomers"""
3937,cnn please more fauci. repubs are getting 40 states in 2024.
3938,"cnn brian was forced to write his own company’s obituary today, so, it’s definitely a good day to pile on!"
3939,cnn must be inconsolable right now pensive facerolling on the floor laughing
3940,"cnn so magically, on the birthday, the immune functions of an immunocompromised child changes? ok"
3941,cnn and you are ? keyboard shooter ?
3942,"cnn restricts oxygen to the brain, but can smell a fart through it. won't stop a fart but that virus. if only his imaginary soldier friend had wore one. these goofies man. clown face"
3943,"""in a news release, the department stated 54 out of 132 of the textbook submissions would not be added to the state's adopted list because they did not adhere to #florida's new standards or contained prohibited topics."" #c cnn"
3944,enough is enough! a graphic content: ethiopian security forces & amhara militia burning several #tigrayans alive. #
3945,cnn he has not done anything.
3946,cnn so you're prejudiced against anyone without an elite education? that's racist
3947,from someone who's a heavy consumer of news on many platforms: never thought cnn+ was a good idea. too many streamers now cnn . move content to a new premium cable channel or fold into hbo max . news on collapse via nytimes : #media #cnnplus
3948,cnn your candidate sucks balls
3949,cnn if he has the principles as you allege why is he working for the fox corporation in the first place money-mouth face
3950,cnn .when he appears (?).
3951,cnn lmao at least i know you're not a trump supporter.
3952,cnn foxnews msnbc the weaponized chinese virus is so weak it is now call itself the common cold and flu oops omicron! omnicron as biden calls it.
3953,cnn if you are scared then get a p100 respirator and protect yourself - and leave the rest of us alone!
3954,cnn i'm over 65 and not vaccinated and i don't say that. you do not need to wear a mask for me.
3955,cnn biden's & literally killed americans when they dropped covid protection last year for july 4 & masks this year for sotu when cdc four dimensional behavioral health geniuses thought red states would vax because #comityfairy.now they wanna kill kids?
3956,cnn we are concerned with unelected bureaucrats running the government.
3957,cnn i've added this to my calendar so i don't miss it
3958,cnn this boomer gets her news from wapo and cnn only.
3959,cnn already been tried in germany. did not reduce cases.
3960,cnn did he die? thinking face
3961,cnn so get ready and go to your american taliban aka brown shirt aka republican party rally
3962,cnn he’s gotten more popular simply says that racism and divisiveness are hallmark staples of american society. still a few more decades away to forming that more perfect union
3963,"i think cnn could have waited a little bit longer, for a tender offer from some weirdo somewhere."
3964,"cnn: when doctors told him his blood has unique, disease-fighting antibodies, he started donating plasma every week. for 60 years. he’"
3965,"hahaha, no real journalist would work for cnn"
3966,cnn everyone is free to wear as many masks as they feel are required. just don’t impose it on the rest of us.
3967,"cnn: the adults-only resort, located in panama's bocas del toro province, has just revealed what its owner refers to as the ""world's "
3968,"cnn talking heads, the replacements, elvis costello, joe jackson ( of course the song cancer) prince, nirvana, tupac, cake."
3969,cnn can't get the news correct and can't spell and can't even use spell check.
3970,cnn msnbc all the ridiculous side hustle with these terrible is to distract from their focus on suppressing the vote .gop want to control who votes bc they can't win without cheating.
3971,cnn amen
3972,he is a chilean american holding a us citizenship. cnn why aren't you reporting his missing in ukraine?
3973,"cnn ""counrtris"". did you have a stroke while writing this? a miniscule percentage of our taxes go to foreign aide. god forbid we help people with the gall to be born somewhere other than 'murica."
3974,more bad new for and !sources say corporate parent of cnn are planning to dramatically shift 
3975,cnn unequivocally? i doubt that tony.
3976,cnn that’s what we should’ve been doing all along (and they should be provided at every 
3977,cnn they now spent all their credibility.
3978,"cnn lol, land of the free, right? except for free speech, that is."
3979,"yes, !u.s. main stream media journalism must do better! nytimes …"
3980,"cnn foxnews msnbc we have a really good story for you all about a very racist, bigoted woman on youtube called , but still allows this hate on their platform."
3981,many thanks to cnn for incredible support this past year!
3982,"cnn with the low ratings this network gets, cnn had to be delusional to think people would pay for this garbage! #fakenewscnn"
3983,cnn he has told us this before.he has no idea what a steady track is.
3984,"cnn well, his silence tells you there is zero regulatory or scientific reasoning for the delay—just the armchair psychology and have excelled at face with rolling eyes. #immunizeunder5s"
3985,"cnn and i suppose the department of transportation should decide who can drive to which state, irs decide how much each person is taxed, treasury decide how much to spend and on what, and education decide who goes to which school."
3986,"journalists? you spelled propagandists wrong. cnn should be shut down in its entirety. no sympathy for bullies and liars. bad content have consequences just like stolen elections. cnn lied to the world about the wuhan virus and not it'sbiting ya. off ya go, down the toilet."
3987,"cnn correction:tens of thousands of lifes are being lost, and millions of people are being displaced."
3988,cnn poor chad.
3989,"cnn i know these shows are scraping the bottom of the barrel to find contestants, but this the actual bottom of the barrel!"
3990,"the ethiopian government's military adventures in oromia target innocent oromo civilians, particularly oromo youth aged "
3991,"no one wants to watch cnn. it destroyed its reputation long ago, and it has absolutely no credibility with most of "
3992,cnn most who are dumb enough to watch cnn would also pay to watch cnn+
3993,cnn fox pays them all very very well money-mouth face
3994,hey : does the failure of cnn + remind you of ’s failed network that he sold out to !
3995,cnn they mandated n95s in germany and they did precisely nothing as well.stop trying to appease the mask cult.
3996,who didnt see this coming? other than the morons at cnn
3997,"cnn if u don't know what floridians have done/supported/voted for, you're either lying or ignorant, and i have zero inclination to enlighten u, or u do know & are ok with it, and i have zero inclination to debate the matter with you."
3998,"cnn even if it was 100 years ago, the united states and the world had an opportunity to stand up against hitler's germany and boycott the games. but they fully participated"
3999,cnn really enjoy watching the trainwreck that is cnn. the only reason i follow this account.
4000,cnn i like coulda.
4001,cnn 300 million in 30 days ? that's like.a lot of money per day.
4002,"cnn if you are sick, see a doctor."
4003,cnn what has he done don? shushing face
4004,cnn lol. that explains allot when los angeles was still in a mask mandate and they seen their covid number peak last december. ewe
4005,"cnn when cnn switched to all politics all the time, i had no idea it was only all politics that they support, the rest can go to hell .this is their downfall/"
4006,cnn did he mention the part where the cdc has no authority for a mask mandate ? must have missed that part of the interview. shocking that cnn would miss it. you know …bc of their journalistic integrity man facepalming
4007,cnn shoot your kids up first
4008,"cnn i suspected dementia men in this era president including trump. war hunger but interest, nothing in inflation ( dollars pumper as napkins )"
4009,cnn it's not surprising that this leech of the permanent bureaucracy thinks the courts shouldn't be involved in ruling on mandates. he imagines the cdc actually has some law making and enforcement authority. they don't and won't unless people vote like fools in elections.
4010,potus msm? anybody gonna report this ? msnbc cnn
4011,cnn click on his replies. he's posted this verbatim multiple times.
4012,cnn mind boggling decision
4013,cnn you spelled disaster wrong
4014,now you know how #keystonexl employees felt. cnn supported shutting down the pipeline.
4015,"cnn our free press is enshrined in our constitution for a reason.our media plays an essential role in upholding our democracy.after all, without democracy, we don’t have a free press.“both sides” and false equivalency reporting is dangerous.backhand index pointing down"
4016,"cnn germany tried this about 6-9 months ago & it didn’t work whatsoever. also a real, fitted n95 doesn’t allow for any gaps, and reduces oxygen to the user (this is a fact w/n95’s not a conspiracy theory) meaning children, elderly & those with any breathing issues cannot wear them."
4017,15% of the us population - majority on the coasts - twitter does not represent america nytimes washingtonpost cnn the hope is that elon can fix twitter for the average american!
4018,"cnn fascism ain’t best for our country, henny"
4019,hard pass. fuck off cnn
4020,cnn significant?
4021,"cnn you need a stylist, honey. good god."
4022,"cnn sorry enrique, that wasn't meant for you but to the interviewer."
4023,cnn why is fauci speaking for the cdc? and why do you let him?
4024,cnn if only. winking face
4025,cnn at the beginning of recording just say i do not own the copyright to this music. the owners of it will probably forgive you in this circumstance.
4026,cnn hey @…
4027,cnn i’m sure your sitting on your butt waiting for your next free govt check.face with raised eyebrowface with rolling eyesface with tears of joy
4028,cnn lol. fuck off troll. #notmygop #restoreourgop
4029,"cnn washingtonpost well given cnn’s record with all manner of unsavoury contributors, they probably won’t care a whit. insurrectionists, racists, quacks, all welcome."
4030,erik ten hag will only succeed at manchester united if we get #glazersout no manager will succeed whilst they are here 
4031,cnn exactly.if he really had a moral liberal compass he would keep walking but that fat fox paycheck keeps him around.
4032,cnn thanks!
4033,cnn you don’t say…thinking face
